KID,API,LEASE_NAME,WELL_NAME,ORIG_OPERATOR,CURR_OPERATOR,FIELD_NAME,TOWNSHIP,TOWNSHIP_DIR,RANGE,RANGE_DIR,SECTION,SPOT,SUBDIVISION_4_SMALLEST,SUBDIVISION_3,SUBDIVISION_2,SUBDIVISION_1_LARGEST,FEET_NORTH,FEET_EAST,REFERENCE_CORNER,NAD27_LONGITUDE,NAD27_LATITUDE,COUNTY,PERMIT_DATE,SPUD_DATE,COMPLETION_DATE,PLUG_DATE,WELL_TYPE,STATUS,TOTAL_DEPTH,ELEVATION,ELEVATION_REFERENCE,PRODUCING_FORMATION
"1044854175","15-163-24223","Amrein","3","Tengasco, Inc.","Tengasco, Inc.","Webster","8","S","19","W","34"," ","NE","SW","SE","SW","455","1975","SW","-99.4300287","39.3083999","Rooks","06/09/2014","07/08/2014","07/14/2014","07/14/2014","D&A","Plugged and Abandoned","3514","2005","KB","Arbuckle"
"1006124179","15-163-20513","VEVERKA","1","STERLING DRILLING CO & BEACON RESOURCES GROUP","","Webster","8","S","19","W","28"," "," ","SE","NE","NW","-1320","-2970","NE","-99.447261","39.3323909","Rooks","12/28/1973","02/09/1974","02/17/1974","02/17/1974","D&A","Plugged and Abandoned","3517","2047","KB"," "
"1044854174","15-163-24222","Stice","10","Empire Energy E&P, LLC","Empire Energy E&P, LLC","Webster","8","S","19","W","27"," ","SE","SE","NE","SW","1574","2635","SW","-99.4275836","39.3259171","Rooks","06/09/2014","","","","LOC","Cancelled API Number","","1957","GL","Arbuckle"
"1044856109","15-163-24228","Stice","9","Empire Energy E&P, LLC","Empire Energy E&P, LLC","Webster","8","S","19","W","27"," ","NE","SW","NW","SE","1622","-2021","SE","-99.4251853","39.3260451","Rooks","06/13/2014","06/26/2014","07/04/2014","07/04/2014","OIL-P&A","Plugged and Abandoned","3457","1942","KB","Arbuckle"
"1021019054","15-163-23312","Amrein","1","Zinszer Oil Co., Inc.","Production Drilling, Inc.","Webster","8","S","19","W","33"," "," ","NW","SE","SE","990","-990","SE","-99.4405088","39.3098947","Rooks","11/21/2000","12/12/2000","12/19/2000","","OIL","Producing","3436","2005","KB","Lansing-Kansas City"
"1023967598","15-163-23339","McClellan Farms","1-4","Murfin Drilling Co., Inc.","Murfin Drilling Co., Inc.","Webster","9","S","19","W","4"," ","E2","NW","SW","SE","1050","-2020","SE","-99.4442245","39.2955815","Rooks","11/20/2001","12/10/2001","12/16/2001","12/16/2001","D&A","Plugged and Abandoned","3490","1983","KB","Arbuckle, Lansing Kansas City"
"1001292239","15-163-03029","FRANK ROSTOCIL","1","SKELLY OIL CO","","Webster","9","S","19","W","4"," "," ","NE","NE","NW","4950","-2970","SE","-99.4475149","39.3062876","Rooks","","06/25/1948","07/30/1948","08/01/1961","OIL-P&A","Converted to SWD Well","3443","2011","DF"," "
"1044195705","15-163-24091","Rome","6","Production Drilling, Inc.","Production Drilling, Inc.","Webster","8","S","19","W","34"," ","E2","NW","NW","NW","-330","495","NW","-99.4352467","39.3206999","Rooks","11/20/2012","12/03/2012","12/09/2012","12/09/2012","D&A","Plugged and Abandoned","3450","1980","KB","Arbuckle"
"1042953552","15-163-23228-0001","Cerrow 'A'","8-4","Meridian Energy Inc.","Meridian Energy Inc.","Webster","9","S","19","W","4"," "," ","S2","NE","NW","4290","-3300","SE","-99.4486927","39.304473","Rooks","10/21/2010","11/09/2010","02/01/2011","","OIL","Producing","3462","2000","KB","Arbuckle"
"1044026295","15-163-23992","Veverka 'A'","3","Tengasco, Inc.","Trans Pacific Oil Corporation","Webster","8","S","19","W","27"," "," ","SE","SW","SW","330","990","SW","-99.4334755","39.3225098","Rooks","11/16/2011","12/18/2011","01/11/2012","","OIL","Producing","3494","1965","KB","Arbuckle"
"1038706945","15-163-23785","Veverka 'B'","2","Tengasco, Inc.","Trans Pacific Oil Corporation","Webster","8","S","19","W","28"," ","NW","SE","NE","SE","1650","-330","SE","-99.4380625","39.326139","Rooks","10/31/2008","11/05/2008","12/04/2008","","OIL","Producing","3436","2000","KB","Arbuckle"
"1033764449","15-163-23502","Lowry","2","Tengasco, Inc.","Trans Pacific Oil Corporation","Webster","8","S","19","W","33"," "," ","N2","SE","NW","-1650","1980","NW","-99.4484124","39.3171187","Rooks","11/30/2005","12/28/2005","01/26/2006","08/24/2022","OIL-P&A","Plugged and Abandoned","3483","2015","KB","Lansing, Arbuckle"
"1033439974","15-163-19140","DOUGHTY","1","SEELEY-BRUNEY & TWIN DRILLING CO.","","Webster","8","S","19","W","15"," "," ","SW","SW","SW","","","","-99.4353179","39.3514408","Rooks","","05/08/1934","08/22/1934","","D&A","Recompleted","3227","1991","DF"," "
"1043342148","15-163-23919","Veverka 'C'","3","Tengasco, Inc.","Trans Pacific Oil Corporation","Webster","8","S","19","W","28"," ","S2","NE","SE","NE","-1815","-330","NE","-99.4379536","39.3310698","Rooks","01/18/2011","02/07/2011","02/24/2011","","OIL","Producing","3530","2012","KB","Lansing"
"1043234376","15-163-23914","Veverka 'D'","2","Tengasco, Inc.","Trans Pacific Oil Corporation","Webster","8","S","19","W","21"," "," ","W2","E2","SE","1320","-990","SE","-99.4401316","39.3396711","Rooks","12/15/2010","01/04/2011","01/24/2011","","OIL","Producing","3513","2003","KB","Arbuckle"
"1043501336","15-163-23936","Veverka 'C'","4","Tengasco, Inc.","Tengasco, Inc.","Webster","8","S","19","W","28"," ","S2","SE","NE","NE","-1190","-330","NE","-99.4379156","39.3327865","Rooks","03/08/2011","03/18/2011","03/25/2011","03/25/2011","D&A","Plugged and Abandoned","3535","1997","KB","Arbuckle"
"1043568848","15-163-23946","Stice","2","Black Diamond Oil, Inc.","Black Diamond Oil, Inc.","Webster","8","S","19","W","27"," ","W2","SE","SE","NW","-2310","2260","NW","-99.4288235","39.3297281","Rooks","03/28/2011","04/07/2011","04/12/2011","04/12/2011","D&A","Plugged and Abandoned","3475","1969","KB","Arbuckle"
"1043805128","15-163-02893-0001","MCLELLAN","5 SWD","Zinszer Oil Co., Inc.","Production Drilling, Inc.","Webster","9","S","19","W","4"," "," ","E2","NW","NE","4613","-1653","SE","-99.4428661","39.3053201","Rooks","05/24/2011","06/27/2011","07/19/2011","","SWD","Authorized Injection Well","3655","2004","KB","Arbuckle"
"1037888919","15-163-23698","J. A. STICE","7","T-N-T Engineering, Inc.","Mai Oil Operations, Inc.","Webster","8","S","19","W","27"," ","NW","NE","SE","SW","1038","2243","SW","-99.428951","39.324458","Rooks","03/03/2008","02/21/2008","04/15/2008","","OIL","Producing","3500","1979","KB","Arbuckle, Lansing Kansas City"
"1052050792","15-163-24433","GREEN CD","1","Jaspar Co.","Jaspar Co.","Webster","8","S","19","W","22"," ","SE","NE","SW","SW","720","1050","SW","-99.4329375","39.3380435","Rooks","08/17/2021","08/27/2021","09/02/2021","09/02/2021","OIL-P&A","Plugged and Abandoned","3500","1972","KB","Arbuckle"
"1036442920","15-163-19319-0001","CERROW 'A'","2","SOUTHERN STATES OIL CO.","Trans Pacific Oil Corporation","Webster","9","S","19","W","4"," "," ","N2","SW","NW","3596","-4615","SE","-99.4533524","39.3025595","Rooks","05/07/1982","05/17/1982","05/25/1982","","SWD","Authorized Injection Well","1510","2035","KB"," "
"1039084063","15-163-23790","Green 'A'","2","Black Diamond Oil, Inc.","Jaspar Co.","Webster","8","S","19","W","27"," ","S2","E2","NE","NE","-740","-330","NE","-99.4191136","39.3340557","Rooks","12/29/2008","01/06/2009","02/10/2009","","OIL","Producing","3525","1929","KB","Arbuckle"
"1038702514","15-163-23780","Stice","1","Black Diamond Oil, Inc.","Jaspar Co.","Webster","8","S","19","W","27"," "," ","NW","NE","NW","-330","1650","NW","-99.4305145","39.33515","Rooks","10/17/2008","11/21/2008","12/11/2008","","OIL","Producing","3412","1975","KB","Arbuckle"
"1033439810","15-163-01000-0001","VEVERKA","4","R.P. NIXON OPERATIONS","R. P. Nixon Operations, Inc","Webster","8","S","19","W","27"," "," ","NE","NW","SW","2310","990","SW","-99.4333551","39.3279477","Rooks","03/13/1984","03/23/1984","03/30/1984","01/13/1986","OIL-P&A","Plugged and Abandoned","3423","1988","KB"," "
"1036442849","15-163-19318","ROSTOCIL 'B'","1","PETROLEUM, INC.","","Webster","9","S","19","W","4"," "," ","SW","NW","NW","4290","-4950","SE","-99.4545245","39.3044637","Rooks","07/29/1963","07/27/1963","08/06/1963","02/16/1966","OIL-P&A","Plugged and Abandoned","3478","2034","KB"," "
"1002942179","15-163-01119","VEVERKA","1","Bird-Boring","","Webster","8","S","19","W","27","C"," ","S2","SW","SW","330","-4620","SE","-99.434416","39.3225113","Rooks","","02/04/1946","02/19/1946","10/01/1962","D&A"," ","3408","1974","DF"," "
"1006124023","15-163-20431","CERROW","1","F & M OIL CO.","","Webster","8","S","19","W","34"," "," ","SE","NE","SW","1650","-2970","SE","-99.4286635","39.3116743","Rooks","04/17/1972","04/17/1972","04/25/1972","04/25/1972","D&A","Plugged and Abandoned","3473","1992","KB"," "
"1006124243","15-163-20546","G. VEVERKA","1","PETROLEUM INC","","Webster","8","S","19","W","34"," "," ","NW","NW","NE","4950","-2310","SE","-99.4262635","39.3207242","Rooks","10/29/1974","11/20/1974","11/29/1974","11/29/1974","D&A","Plugged and Abandoned","3415","1957","KB"," "
"1006129794","15-163-30325","VEVERKA","1","V-DO OIL COMPANY","","Webster","8","S","19","W","34"," "," ","NW","NE","SE","2190","-850","SE","-99.4211584","39.3131147","Rooks","02/04/1958","02/05/1958","02/17/1958","02/17/1958","D&A","Plugged and Abandoned","3600","2002","KB"," "
"1006126370","15-163-21643","CERROW","3","SOUTHERN STATES OIL","AFG Energy, Inc.","Webster","8","S","19","W","33"," "," ","SW","NE","SW","1650","1650","SW","-99.4496417","39.31167","Rooks","04/02/1982","04/20/1982","04/26/1982","10/16/1996","OIL-P&A","Plugged and Abandoned","3460","2014","KB","Arbuckle"
"1006124333","15-163-20592","VEVERKA","1","F & M OIL & ASSOC O & G","","Webster","8","S","19","W","28"," "," ","SE","NW","NW","-990","990","NW","-99.4518251","39.3332785","Rooks","12/11/1975","12/18/1975","12/28/1975","12/28/1975","D&A","Plugged and Abandoned","3485","2048","KB"," "
"1006124339","15-163-20595","CERROW","1","WILLIAMSON JERRY W","","Webster","8","S","19","W","33"," "," ","SW","SW","SW","330","-4950","SE","-99.4545101","39.3080247","Rooks","12/23/1975","01/09/1976","01/14/1976","01/14/1976","D&A","Plugged and Abandoned","3485","2028","KB"," "
"1006125698","15-163-21279","CERROW 'A'","1","FRONTIER OIL CO.","Lasmo Energy Corporation","Webster","9","S","19","W","4"," "," ","SW","NE","NW","4290","-3630","SE","-99.449859","39.3044712","Rooks","03/19/1981","03/27/1981","04/10/1981","08/22/1988","OIL-P&A","Plugged and Abandoned","3446","2015","KB"," "
"1037449745","15-163-23666","Veverka 'A'","2","Tengasco, Inc.","Trans Pacific Oil Corporation","Webster","8","S","19","W","27"," ","SE","NW","NW","SW","2030","660","SW","-99.4345389","39.3271805","Rooks","11/29/2007","12/05/2007","01/03/2008","","OIL","Producing","3420","1978","KB","Lansing, Arbuckle"
"1001291279","15-163-02511","STICE","1","Jones, Shelburne, and Farmer, Inc.","","Webster","8","S","19","W","27"," "," ","SW","SE","NW","2970","-3630","SE","-99.4308316","39.3297564","Rooks","","12/16/1947","01/04/1948","01/04/1948","D&A","Plugged and Abandoned","3490","1977","DF"," "
"1002942298","15-163-01000","VEVERKA","4","BIRD-BORING","","Webster","8","S","19","W","27"," "," ","NE","NW","SW","2310","990","SW","-99.4333551","39.3279477","Rooks","","04/03/1947","04/18/1947","03/31/1962","OIL-P&A","Plugged and Abandoned","3420","1988","KB"," "
"1001288759","15-163-23248","LOWRY","1","BLACK DIAMOND OIL CO","Black Diamond Oil, Inc.","Webster","8","S","19","W","16"," "," ","SW","SE","SW","330","-3300","SE","-99.4481572","39.3513745","Rooks","09/02/1994","","03/13/1995","","LOC","Expired Intent to Drill (C-1)","","2050","GL"," "
"1001291347","15-163-01421","Lowry","3","WESTGATE-GREENLAND OIL CO","Hellar Drilling Company, Inc.","Webster","8","S","19","W","33"," "," ","SE","SE","NE","2970","-330","SE","-99.4381696","39.3153424","Rooks","","11/07/1948","11/30/1948","07/18/1986","OIL-P&A","Plugged and Abandoned","3418","1988","KB"," "
"1006126057","15-163-21466","FRANK ROSTOCIL","2","SKELLY OIL CO","","Webster","8","S","19","W","33"," "," ","SE","SE","SW","330","-2970","SE","-99.4475104","39.3080533","Rooks","","07/23/1948","08/07/1948","08/10/1948","D&A","Plugged and Abandoned","3531","2014","KB"," "
"1002942283","15-163-03176","VEVERKA","3","BIRD-BOREING","","Webster","8","S","19","W","27"," "," ","S2","NW","SW","-3600","660","NW","-99.4345607","39.3261759","Rooks","","12/15/1946","12/22/1946","03/14/1962","OIL-P&A","Plugged and Abandoned","3411","1992","KB"," "
"1041345686","15-163-21207-0002","Veverka 'C'","2","Tengasco, Inc.","Trans Pacific Oil Corporation","Webster","8","S","19","W","28"," ","N2","S2","SE","NE","-2290","-660","NE","-99.4391497","39.3297603","Rooks","11/25/2009","12/03/2009","12/28/2009","","OIL","Producing","3443","2006","GL","Arbuckle"
"1001291359","15-163-08089","VEVERKA 'A'","3","PETROLEUM INC.","","Webster","8","S","19","W","34"," "," ","SW","NW","NW","4290","-4950","SE","-99.4356093","39.3189646","Rooks","","03/13/1949","04/04/1949","05/01/1949","D&A"," ","3428","1968","KB"," "
"1042203267","15-163-23862","Green 'B'","1","Black Diamond Oil, Inc.","Jaspar Co.","Webster","8","S","19","W","27"," "," ","NW","SW","NW","-1650","330","NW","-99.4355951","39.3315299","Rooks","03/31/2010","04/15/2010","05/03/2010","03/29/2023","OIL-P&A","Plugged and Abandoned","3580","2013","KB","Arbuckle"
"1043924111","15-163-23960","Green 'D'","2","Black Diamond Oil, Inc.","Jaspar Co.","Webster","8","S","19","W","22"," "," ","SE","SE","SW","341","-3005","SE","-99.4285774","39.3370287","Rooks","06/13/2011","06/20/2011","07/12/2011","","SWD","Authorized Injection Well","3737","1960","KB","Arbuckle"
"1044625648","15-163-24156","Veverka 'B'","6","Tengasco, Inc.","Trans Pacific Oil Corporation","Webster","8","S","19","W","28"," ","SE","NW","SE","SE","710","-960","SE","-99.4403474","39.3235535","Rooks","09/13/2013","09/20/2013","10/10/2013","","OIL","Producing","3554","2005","KB","Arbuckle"
"1006125480","15-163-21169","CERROW","1","FRONTIER OIL","Trans Pacific Oil Corporation","Webster","8","S","19","W","33"," ","NW","SE","NE","SW","1650","-2970","SE","-99.4475064","39.3116788","Rooks","10/09/1980","10/13/1980","02/04/1981","","OIL","Producing","3439","1995","KB"," "
"1006124667","15-163-20762","V. VEVERKA","1","AMERICAN PETROLEUM COMPANY CO INC","","Webster","8","S","19","W","27"," "," ","NW","NW","SW","-2970","330","NW","-99.4356895","39.3279044","Rooks","12/05/1977","01/23/1978","02/11/1978","","OIL","Well Drilled","3418","1989","KB"," "
"1001291234","15-163-02537","KATHERINE PETERSON","1","Natl Assoc Petr Co","","Webster","8","S","19","W","16"," "," ","NE","NE","SW","2310","2310","SW","-99.4470043","39.3568182","Rooks","06/07/1957","06/07/1957","06/20/1957","06/20/1957","D&A","Plugged and Abandoned","3565","2015","KB"," "
"1001291299","15-163-02517","VEVERKA 'A'","2","K & E DRILLING CO","","Webster","8","S","19","W","28"," "," ","SE","SW","NW","2970","-4290","SE","-99.4519848","39.3297415","Rooks","","09/24/1953","10/04/1953","10/04/1953","D&A","Plugged and Abandoned","3540","2059","KB"," "
"1001291301","15-163-01407","STICE","1","J. Davis, Harry Gore, and Veeder Co.","Novy Oil & Gas, Inc.","Webster","8","S","19","W","28"," "," ","NW","NW","SE","2310","-2310","SE","-99.4450237","39.3279403","Rooks","","10/31/1949","11/11/1949","07/31/2003","OIL-P&A","Plugged and Abandoned","3478","2039","KB"," "
"1001291303","15-163-03180","VEVERKA","6","BIRD & BORING","","Webster","8","S","19","W","28"," "," ","NE","SE","SE","990","-330","SE","-99.4381027","39.3243262","Rooks","","05/09/1947","05/30/1947","11/25/1961","OIL-P&A","Plugged and Abandoned","3420","1991","DF"," "
"1001291255","15-163-01399","Green 'B'","2","Northern Pumping Co.","","Webster","8","S","19","W","22"," "," ","NW","SW","SW","990","-4950","SE","-99.4354152","39.3387811","Rooks","","06/16/1948","08/08/1948","10/11/1961","OIL-P&A","Plugged and Abandoned","3414","1976","DF"," "
"1001291290","15-163-03177","J. A. STICE","1","STANOLIND OIL & GAS CO","Mai Oil Operations, Inc.","Webster","8","S","19","W","27"," "," ","S2","SE","SW","330","1980","SW","-99.42967","39.32251","Rooks","","04/18/1946","05/05/1946","05/11/2022","OIL-P&A","Plugged and Abandoned","3390","1955","KB"," "
"1001291298","15-163-03179","VEVERKA","8","W.H. Bird and others","","Webster","8","S","19","W","28"," "," ","SE","NE","NE","4290","-330","SE","-99.437902","39.33339","Rooks","","10/03/1947","10/22/1947","03/15/1955","OIL-P&A","Plugged and Abandoned","3458","2011","DF"," "
"1001292238","15-163-03027","FRANK ROSTOCIL","3","SKELLY OIL CO","","Webster","9","S","19","W","4"," "," ","SE","NE","NW","4290","-2970","SE","-99.4475263","39.3044749","Rooks","","09/15/1948","10/13/1948","07/04/1961","OIL-P&A","Plugged and Abandoned","3428","1998","DF"," "
"1001292242","15-163-01611","MCCLELLAN","2","WESTGATE-GREENLAND OIL CO","","Webster","9","S","19","W","4","C"," ","SW","NW","NE","4290","-2310","SE","-99.4451935","39.3044786","Rooks","","07/24/1948","08/25/1948","10/21/1969","OIL-P&A","Plugged and Abandoned","3423","1994","DF"," "
"1001292244","15-163-01612","MCCLELLAN","3","WESTGATE-GREENLAND OIL CO","Rockhold Engineering, Inc.","Webster","9","S","19","W","4"," "," ","NW","SW","NE","3630","-2310","SE","-99.4452049","39.3026659","Rooks","","09/05/1948","09/27/1948","07/05/1990","OIL-P&A","Plugged and Abandoned","3439","2008","DF"," "
"1040727219","15-163-23810","Green 'C'","1","Black Diamond Oil, Inc.","Jaspar Co.","Webster","8","S","19","W","22"," "," ","W2","SW","SW","660","330","SW","-99.4351158","39.3378587","Rooks","06/23/2009","08/05/2009","09/02/2009","","OIL","Producing","3421","1989","KB","Arbuckle"
"1043914902","15-163-01400-0002","PETERSON","1","Johnson Oil, a General Partnership","Johnson Oil, a General Partnership","Webster","8","S","19","W","22"," "," ","NW","SW","NW","3630","-4950","SE","-99.4353774","39.3460319","Rooks","06/02/2011","08/05/2011","11/01/2011","","OIL","Producing","3458","2011","KB","Arbuckle"
"1006129123","15-163-23140","Kellogg","1","H & C Oil Operating, Inc.","United Resource Technology, Inc.","Webster","8","S","19","W","22"," "," ","NE","NW","NW","4950","-4290","SE","-99.4330243","39.3496611","Rooks","01/23/1991","01/23/1991","01/30/1991","01/30/1991","D&A","Plugged and Abandoned","3490","1995","KB"," "
"1001291257","15-163-01400","PETERSON","1","W L HARTMAN","Kaiser-Francis Oil Company","Webster","8","S","19","W","22"," "," ","NW","SW","NW","3630","-4950","SE","-99.4353774","39.3460319","Rooks","","11/21/1947","12/17/1947","11/20/1986","OIL-P&A","Plugged and Abandoned","3456","2004","DF"," "
"1001291253","15-163-01398","Green 'B'","1","W L HARTMAN","Kaiser-Francis Oil Company","Webster","8","S","19","W","22"," "," ","SW","SW","SW","330","-4950","SE","-99.4354246","39.3369683","Rooks","","07/06/1947","07/31/1947","09/20/1989","OIL-P&A","Plugged and Abandoned","3415","1987","KB"," "
"1001286865","15-163-21334","PETERSON","5","H & H OIL CO","","Webster","8","S","19","W","22"," "," ","NW","NW","NW","4950","-4950","SE","-99.4353584","39.3496573","Rooks","06/11/1981","","10/21/1982","","LOC","Expired Intent to Drill (C-1)","","",""," "
"1006129298","15-163-23228","Cerrow 'A'","8-4","AFG Energy","AFG Energy, Inc.","Webster","9","S","19","W","4"," "," ","S2","NE","NW","4290","-3300","SE","-99.4486927","39.304473","Rooks","06/21/1993","07/13/1993","09/07/1993","10/16/1996","OIL-P&A","Plugged and Abandoned","3458","2012","KB","Arbuckle"
"1006125185","15-163-21020","STICE","2","ABERCROMBIE A L","","Webster","8","S","19","W","21"," "," ","NW","SE","NW","-1650","1650","NW","-99.4495324","39.3459298","Rooks","12/21/1979","03/23/1980","03/31/1980","04/01/1980","D&A","Plugged and Abandoned","3520","2042","KB"," "
"1052053385","15-163-24435","J.A. STICE","12","Mai Oil Operations, Inc.","Mai Oil Operations, Inc.","Webster","8","S","19","W","27"," ","NW","SE","NW","SE","1925","-1672","SE","-99.4239417","39.3268753","Rooks","08/27/2021","09/13/2021","10/14/2021","","OIL","Producing","3402","1965","KB","Arbuckle"
"1001292235","15-163-02770","FRANK ROSTOCIL","4","SKELLY OIL CO","","Webster","9","S","19","W","4"," "," ","NE","SE","NW","3630","-2970","SE","-99.4475377","39.3026622","Rooks","","10/06/1948","10/18/1948","10/22/1948","D&A","Plugged and Abandoned","3583","2016","DF"," "
"1001292243","15-163-01613","MCCLELLAN 'A'","4","WESTGATE-GREENLAND OIL CO.","","Webster","9","S","19","W","4"," "," ","NW","NE","NE","-330","-990","NE","-99.4405176","39.3062693","Rooks","","11/22/1948","12/02/1948","10/23/1980","OIL-P&A","Plugged and Abandoned","3402","1971","DF"," "
"1001291341","15-163-01420","Fidelis","7","Phillips Petr Co","Phillips Petroleum Co.","Webster","8","S","19","W","33"," "," ","NE","SE","SE","990","-330","SE","-99.4381756","39.3099043","Rooks","","08/18/1951","10/04/1951","07/18/1990","OIL-P&A","Plugged and Abandoned","3424","1991","KB"," "
"1001291343","15-163-02997","LOWRY","1","B & R DRLG CO","","Webster","8","S","19","W","33"," "," ","NW","SE","NE","3630","-990","SE","-99.4405007","39.3171456","Rooks","","05/16/1951","05/29/1951","10/27/1952","OIL-P&A","Plugged and Abandoned","3447","2006","KB"," "
"1001291349","15-163-02690","MORRIS VEVERKA","2","Sinclair Prairie Oil Co.","","Webster","8","S","19","W","34"," "," ","N2","NE","NW","4950","-3300","SE","-99.4297631","39.3207441","Rooks","","06/09/1946","07/09/1946","08/01/1949","OIL-P&A","Converted to SWD Well","3416","1949","DF"," "
"1001291358","15-163-01423","VEVERKA 'A'","1","PETROLEUM INC","Petroleum Inc","Webster","8","S","19","W","34"," "," ","SW","SW","NW","2970","-4950","SE","-99.435636","39.3153393","Rooks","","10/14/1948","10/27/1948","03/16/1984","OIL-P&A","Plugged and Abandoned","3382","1958","KB"," "
"1001292233","15-163-02892","MCCLELLAN","1","EL DORADO REFINING CO","","Webster","9","S","19","W","4","C"," ","SE","NE","SW","1650","-2970","SE","-99.4475719","39.297224","Rooks","09/19/1956","09/19/1956","09/28/1956","09/29/1956","D&A","Plugged and Abandoned","3472","1991","KB"," "
"1006129696","15-163-30197","ONDRASEK","1","PICKRELL DRILLING CO.","","Webster","9","S","19","W","5"," "," ","SE","NE","NE","4290","-330","SE","-99.4567861","39.3044381","Rooks","09/06/1966","09/04/1966","09/11/1966","09/11/1966","D&A","Plugged and Abandoned","3507","2043","KB"," "
"1006125936","15-163-21405","MCCLELLAN","2","LIBERTY ENTERPRISES, INC.","Christa Oil Company","Webster","9","S","19","W","4"," "," ","NW","SE","SE","990","-990","SE","-99.440585","39.2954225","Rooks","08/14/1981","09/10/1981","11/27/1981","03/30/1989","SWD-P&A","Plugged and Abandoned","3619","2026","KB"," "
